row,sample_id,predicted_class_index,modality,scale,start_index_inclusive,end_index_exclusive,selected_eligible_positions,eligible_positions_total,relative_start_native,relative_duration_native,relative_support_fraction,token_text,phrase_text,Delta_cls,Delta_reg,intervened_predicted_class_logit,intervened_intensity,time_seconds,certified_missingness
0,-UacrmKiTn4$_$7,2,vision,0.1,77,93,16,158,0.154,0.032,0.10126582278481013,,,0.002339005470275879,0.0002047419548034668,0.9545333385467529,0.5287294387817383,,False
0,-UacrmKiTn4$_$7,2,vision,0.1,90,106,16,158,0.18,0.032,0.10126582278481013,,,0.0046645402908325195,0.0014151334762573242,0.9522078037261963,0.5275190472602844,,False
0,-UacrmKiTn4$_$7,2,vision,0.1,103,119,16,158,0.206,0.032,0.10126582278481013,,,0.0011856555938720703,0.00028824806213378906,0.9556866884231567,0.528645932674408,,False
0,-UacrmKiTn4$_$7,2,vision,0.1,116,132,16,158,0.232,0.032,0.10126582278481013,,,0.005893707275390625,0.0013442635536193848,0.9509786367416382,0.5275899171829224,,False
0,-UacrmKiTn4$_$7,2,vision,0.1,129,145,16,158,0.258,0.032,0.10126582278481013,,,0.007601499557495117,0.0038137435913085938,0.9492708444595337,0.5251204371452332,,False
0,-UacrmKiTn4$_$7,2,vision,0.1,142,158,16,158,0.284,0.032,0.10126582278481013,,,-0.004135727882385254,0.0028968453407287598,0.9610080718994141,0.5318310260772705,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,0,3,3,259,0.0,0.006,0.011583011583011582,,,0.004086613655090332,0.0036482810974121094,0.30116432905197144,0.283470094203949,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,23,26,3,259,0.046,0.006,0.011583011583011582,,,0.0007073879241943359,0.0007788240909576416,0.30454355478286743,0.28633955121040344,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,46,49,3,259,0.092,0.006,0.011583011583011582,,,0.0001837611198425293,0.0003629922866821289,0.30506718158721924,0.28675538301467896,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,69,72,3,259,0.138,0.006,0.011583011583011582,,,0.010553151369094849,0.008009791374206543,0.2946977913379669,0.27910858392715454,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,93,96,3,259,0.186,0.006,0.011583011583011582,,,0.003045499324798584,0.002119779586791992,0.3022054433822632,0.2849985957145691,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,116,119,3,259,0.232,0.006,0.011583011583011582,,,-0.0006844997406005859,0.0005277097225189209,0.30593544244766235,0.28764608502388,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,139,142,3,259,0.278,0.006,0.011583011583011582,,,-0.0016413629055023193,0.0010013878345489502,0.3068923056125641,0.28811976313591003,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,162,165,3,259,0.324,0.006,0.011583011583011582,,,-0.001491457223892212,0.001062929630279541,0.306742399930954,0.2881813049316406,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,186,189,3,259,0.372,0.006,0.011583011583011582,,,-0.001661539077758789,0.0024048686027526855,0.30691248178482056,0.28952324390411377,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,209,212,3,259,0.418,0.006,0.011583011583011582,,,-0.0011823475360870361,0.0010140836238861084,0.3064332902431488,0.2881324589252472,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,232,235,3,259,0.464,0.006,0.011583011583011582,,,-5.6803226470947266e-05,3.1441450119018555e-05,0.3053077459335327,0.28708693385124207,,False
1,-qDkUB0GgYY$_$5,2,vision,0.01,256,259,3,259,0.512,0.006,0.011583011583011582,,,0.0015252530574798584,0.001653820276260376,0.3037256896495819,0.2854645550251007,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,0,13,13,259,0.0,0.026,0.05019305019305019,,,0.0058890581130981445,0.004460185766220093,0.2993618845939636,0.282658189535141,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,22,35,13,259,0.044,0.026,0.05019305019305019,,,-0.0029692649841308594,0.0015164017677307129,0.3082202076911926,0.2886347770690918,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,44,57,13,259,0.088,0.026,0.05019305019305019,,,0.01931178569793701,0.013957500457763672,0.28593915700912476,0.2731608748435974,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,67,80,13,259,0.134,0.026,0.05019305019305019,,,0.018852412700653076,0.014358758926391602,0.2863985300064087,0.2727596163749695,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,89,102,13,259,0.178,0.026,0.05019305019305019,,,0.005842477083206177,0.004153013229370117,0.2994084656238556,0.28296536207199097,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,111,124,13,259,0.222,0.026,0.05019305019305019,,,-0.001463472843170166,0.0013921558856964111,0.30671441555023193,0.2885105311870575,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,134,147,13,259,0.268,0.026,0.05019305019305019,,,0.0010204017162322998,0.00109139084815979,0.30423054099082947,0.2860269844532013,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,156,169,13,259,0.312,0.026,0.05019305019305019,,,-0.003453493118286133,0.002716541290283203,0.3087044358253479,0.2898349165916443,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,178,191,13,259,0.356,0.026,0.05019305019305019,,,-0.005005985498428345,0.006512999534606934,0.3102569282054901,0.293631374835968,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,201,214,13,259,0.402,0.026,0.05019305019305019,,,-0.0037381649017333984,0.00340956449508667,0.30898910760879517,0.29052793979644775,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,223,236,13,259,0.446,0.026,0.05019305019305019,,,0.0009814202785491943,0.0016110539436340332,0.3042695224285126,0.28550732135772705,,False
1,-qDkUB0GgYY$_$5,2,vision,0.05,246,259,13,259,0.492,0.026,0.05019305019305019,,,0.00010144710540771484,0.0004975497722625732,0.30514949560165405,0.2866208255290985,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,0,26,26,259,0.0,0.052,0.10038610038610038,,,0.007996976375579834,0.006332129240036011,0.29725396633148193,0.2807862460613251,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,21,47,26,259,0.042,0.052,0.10038610038610038,,,0.004547327756881714,0.0041991472244262695,0.30070361495018005,0.2829192280769348,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,42,68,26,259,0.084,0.052,0.10038610038610038,,,0.0352349579334259,0.025797247886657715,0.27001598477363586,0.26132112741470337,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,63,89,26,259,0.126,0.052,0.10038610038610038,,,0.03315892815589905,0.025469064712524414,0.2720920145511627,0.26164931058883667,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,84,110,26,259,0.168,0.052,0.10038610038610038,,,0.006322085857391357,0.0041069090366363525,0.2989288568496704,0.28301146626472473,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,105,131,26,259,0.21,0.052,0.10038610038610038,,,-0.0013087987899780273,0.0020925402641296387,0.3065597414970398,0.2892109155654907,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,127,153,26,259,0.254,0.052,0.10038610038610038,,,0.00849992036819458,0.006305009126663208,0.2967510223388672,0.2808133661746979,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,148,174,26,259,0.296,0.052,0.10038610038610038,,,-0.002108752727508545,0.0021792054176330566,0.3073596954345703,0.28929758071899414,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,169,195,26,259,0.338,0.052,0.10038610038610038,,,-0.008698791265487671,0.010032713413238525,0.31394973397254944,0.2971510887145996,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,190,216,26,259,0.38,0.052,0.10038610038610038,,,-0.001272827386856079,0.002005547285079956,0.30652377009391785,0.28912392258644104,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,211,237,26,259,0.422,0.052,0.10038610038610038,,,0.003541290760040283,0.003942817449569702,0.3017096519470215,0.2831755578517914,,False
1,-qDkUB0GgYY$_$5,2,vision,0.1,233,259,26,259,0.466,0.052,0.10038610038610038,,,-0.00016441941261291504,0.00036716461181640625,0.3054153621196747,0.2867512106895447,,False
2,0utROiKxejc$_$1,1,vision,0.01,0,1,1,91,0.0,0.002,0.01098901098901099,,,0.00025963783264160156,0.0005316361784934998,-0.10080337524414062,-0.06401455402374268,,False
2,0utROiKxejc$_$1,1,vision,0.01,8,9,1,91,0.016,0.002,0.01098901098901099,,,-0.00010680407285690308,0.0003277137875556946,-0.10043693333864212,-0.06421847641468048,,False
2,0utROiKxejc$_$1,1,vision,0.01,16,17,1,91,0.032,0.002,0.01098901098901099,,,-0.00039899349212646484,0.0001901686191558838,-0.10014474391937256,-0.06435602158308029,,False
2,0utROiKxejc$_$1,1,vision,0.01,24,25,1,91,0.048,0.002,0.01098901098901099,,,0.0002192482352256775,0.000411301851272583,-0.1007629856467247,-0.06413488835096359,,False
2,0utROiKxejc$_$1,1,vision,0.01,32,33,1,91,0.064,0.002,0.01098901098901099,,,0.0001506805419921875,0.0006848573684692383,-0.10069441795349121,-0.06386133283376694,,False
2,0utROiKxejc$_$1,1,vision,0.01,40,41,1,91,0.08,0.002,0.01098901098901099,,,0.00022542476654052734,0.0005833730101585388,-0.10076916217803955,-0.06396281719207764,,False
2,0utROiKxejc$_$1,1,vision,0.01,49,50,1,91,0.098,0.002,0.01098901098901099,,,0.00031476467847824097,0.0004096105694770813,-0.10085850208997726,-0.0641365796327591,,False
2,0utROiKxejc$_$1,1,vision,0.01,57,58,1,91,0.114,0.002,0.01098901098901099,,,0.00035528093576431274,0.0007690563797950745,-0.10089901834726334,-0.0637771338224411,,False
2,0utROiKxejc$_$1,1,vision,0.01,65,66,1,91,0.13,0.002,0.01098901098901099,,,0.0001560300588607788,0.0002737492322921753,-0.1006997674703598,-0.064272440969944,,False
2,0utROiKxejc$_$1,1,vision,0.01,73,74,1,91,0.146,0.002,0.01098901098901099,,,-0.0002502948045730591,0.0001340731978416443,-0.10029344260692596,-0.06441211700439453,,False
2,0utROiKxejc$_$1,1,vision,0.01,81,82,1,91,0.162,0.002,0.01098901098901099,,,0.00010479241609573364,0.0001068413257598877,-0.10064852982759476,-0.06443934887647629,,False
2,0utROiKxejc$_$1,1,vision,0.01,90,91,1,91,0.18,0.002,0.01098901098901099,,,0.0002148151397705078,0.00037495046854019165,-0.10075855255126953,-0.06417123973369598,,False
2,0utROiKxejc$_$1,1,vision,0.05,0,5,5,91,0.0,0.01,0.054945054945054944,,,0.0024712011218070984,0.005367450416088104,-0.10301493853330612,-0.05917873978614807,,False
2,0utROiKxejc$_$1,1,vision,0.05,7,12,5,91,0.014,0.01,0.054945054945054944,,,-0.0013266056776046753,0.002021118998527527,-0.09921713173389435,-0.06252507120370865,,False
2,0utROiKxejc$_$1,1,vision,0.05,15,20,5,91,0.03,0.01,0.054945054945054944,,,-0.0019387826323509216,0.0014242678880691528,-0.0986049547791481,-0.06312192231416702,,False
2,0utROiKxejc$_$1,1,vision,0.05,23,28,5,91,0.046,0.01,0.054945054945054944,,,0.00034953653812408447,0.0018298029899597168,-0.10089327394962311,-0.06271638721227646,,False
2,0utROiKxejc$_$1,1,vision,0.05,31,36,5,91,0.062,0.01,0.054945054945054944,,,0.000734768807888031,0.003102235496044159,-0.10127850621938705,-0.06144395470619202,,False
2,0utROiKxejc$_$1,1,vision,0.05,39,44,5,91,0.078,0.01,0.054945054945054944,,,0.0011994391679763794,0.0032777711749076843,-0.1017431765794754,-0.06126841902732849,,False
2,0utROiKxejc$_$1,1,vision,0.05,46,51,5,91,0.092,0.01,0.054945054945054944,,,0.0014321282505989075,0.002422250807285309,-0.10197586566209793,-0.06212393939495087,,False
2,0utROiKxejc$_$1,1,vision,0.05,54,59,5,91,0.108,0.01,0.054945054945054944,,,0.0014970451593399048,0.0030073225498199463,-0.10204078257083893,-0.06153886765241623,,False
2,0utROiKxejc$_$1,1,vision,0.05,62,67,5,91,0.124,0.01,0.054945054945054944,,,0.0004678070545196533,0.0019244924187660217,-0.10101154446601868,-0.06262169778347015,,False
2,0utROiKxejc$_$1,1,vision,0.05,70,75,5,91,0.14,0.01,0.054945054945054944,,,-0.0015068799257278442,0.0005694404244422913,-0.09903685748577118,-0.06397674977779388,,False
2,0utROiKxejc$_$1,1,vision,0.05,78,83,5,91,0.156,0.01,0.054945054945054944,,,0.000901348888874054,0.0007681921124458313,-0.10144508630037308,-0.06377799808979034,,False
2,0utROiKxejc$_$1,1,vision,0.05,86,91,5,91,0.172,0.01,0.054945054945054944,,,0.0011751353740692139,0.0020989663898944855,-0.10171887278556824,-0.06244722381234169,,False
2,0utROiKxejc$_$1,1,vision,0.1,0,10,10,91,0.0,0.02,0.10989010989010989,,,0.0017744079232215881,0.00814908742904663,-0.10231814533472061,-0.056397102773189545,,False
2,0utROiKxejc$_$1,1,vision,0.1,7,17,10,91,0.014,0.02,0.10989010989010989,,,-0.003652133047580719,0.00300043448805809,-0.0968916043639183,-0.061545755714178085,,False
2,0utROiKxejc$_$1,1,vision,0.1,14,24,10,91,0.028,0.02,0.10989010989010989,,,-0.002387136220932007,0.004616089165210724,-0.09815660119056702,-0.05993010103702545,,False
2,0utROiKxejc$_$1,1,vision,0.1,22,32,10,91,0.044,0.02,0.10989010989010989,,,0.0007586628198623657,0.004907082766294479,-0.10130240023136139,-0.059639107435941696,,False
2,0utROiKxejc$_$1,1,vision,0.1,29,39,10,91,0.058,0.02,0.10989010989010989,,,0.0011975094676017761,0.006160035729408264,-0.1017412468791008,-0.05838615447282791,,False
2,0utROiKxejc$_$1,1,vision,0.1,36,46,10,91,0.072,0.02,0.10989010989010989,,,0.002011440694332123,0.006570924073457718,-0.10255517810583115,-0.05797526612877846,,False
2,0utROiKxejc$_$1,1,vision,0.1,44,54,10,91,0.088,0.02,0.10989010989010989,,,0.002462044358253479,0.005339518189430237,-0.1030057817697525,-0.05920667201280594,,False
2,0utROiKxejc$_$1,1,vision,0.1,51,61,10,91,0.102,0.02,0.10989010989010989,,,0.0025520622730255127,0.006157509982585907,-0.10309579968452454,-0.05838868021965027,,False
2,0utROiKxejc$_$1,1,vision,0.1,58,68,10,91,0.116,0.02,0.10989010989010989,,,0.001748897135257721,0.005444563925266266,-0.10229263454675674,-0.05910162627696991,,False
2,0utROiKxejc$_$1,1,vision,0.1,66,76,10,91,0.132,0.02,0.10989010989010989,,,-0.0008752644062042236,0.001564525067806244,-0.0996684730052948,-0.06298166513442993,,False
2,0utROiKxejc$_$1,1,vision,0.1,73,83,10,91,0.146,0.02,0.10989010989010989,,,0.0005401372909545898,0.0019006207585334778,-0.10108387470245361,-0.0626455694437027,,False
2,0utROiKxejc$_$1,1,vision,0.1,81,91,10,91,0.162,0.02,0.10989010989010989,,,0.0024703294038772583,0.0039535388350486755,-0.10301406681537628,-0.0605926513671875,,False
3,0utROiKxejc$_$4,0,vision,0.01,0,2,2,171,0.0,0.004,0.011695906432748537,,,-0.000504612922668457,0.0002644062042236328,1.8300392627716064,-1.2334320545196533,,False
3,0utROiKxejc$_$4,0,vision,0.01,15,17,2,171,0.03,0.004,0.011695906432748537,,,-0.000213623046875,0.0002090930938720703,1.829748272895813,-1.233905553817749,,False
3,0utROiKxejc$_$4,0,vision,0.01,30,32,2,171,0.06,0.004,0.011695906432748537,,,-0.0005404949188232422,0.0004818439483642578,1.8300751447677612,-1.2341783046722412,,False
3,0utROiKxejc$_$4,0,vision,0.01,46,48,2,171,0.092,0.004,0.011695906432748537,,,-0.00032198429107666016,0.000546574592590332,1.8298566341400146,-1.2342430353164673,,False
3,0utROiKxejc$_$4,0,vision,0.01,61,63,2,171,0.122,0.004,0.011695906432748537,,,0.0002588033676147461,0.00039696693420410156,1.8292758464813232,-1.2332994937896729,,False
3,0utROiKxejc$_$4,0,vision,0.01,76,78,2,171,0.152,0.004,0.011695906432748537,,,-0.000274658203125,0.0005254745483398438,1.829809308052063,-1.2342219352722168,,False
3,0utROiKxejc$_$4,0,vision,0.01,92,94,2,171,0.184,0.004,0.011695906432748537,,,-0.00020432472229003906,5.91278076171875e-05,1.829738974571228,-1.2337555885314941,,False
3,0utROiKxejc$_$4,0,vision,0.01,107,109,2,171,0.214,0.004,0.011695906432748537,,,0.0005245208740234375,0.0003618001937866211,1.8290101289749146,-1.2333346605300903,,False
3,0utROiKxejc$_$4,0,vision,0.01,122,124,2,171,0.244,0.004,0.011695906432748537,,,0.000634312629699707,0.0006418228149414062,1.8289003372192383,-1.2330546379089355,,False
3,0utROiKxejc$_$4,0,vision,0.01,138,140,2,171,0.276,0.004,0.011695906432748537,,,0.00042891502380371094,0.0006145238876342773,1.8291057348251343,-1.2330819368362427,,False
3,0utROiKxejc$_$4,0,vision,0.01,153,155,2,171,0.306,0.004,0.011695906432748537,,,-9.059906005859375e-06,0.00011217594146728516,1.8295437097549438,-1.2338086366653442,,False
3,0utROiKxejc$_$4,0,vision,0.01,169,171,2,171,0.338,0.004,0.011695906432748537,,,-0.00034117698669433594,0.000431060791015625,1.8298758268356323,-1.2341275215148926,,False
3,0utROiKxejc$_$4,0,vision,0.05,0,9,9,171,0.0,0.018,0.05263157894736842,,,-0.003239154815673828,0.0006140470504760742,1.8327738046646118,-1.2330824136734009,,False
3,0utROiKxejc$_$4,0,vision,0.05,14,23,9,171,0.028,0.018,0.05263157894736842,,,-0.0020488500595092773,0.0024350881576538086,1.8315834999084473,-1.2361315488815308,,False
3,0utROiKxejc$_$4,0,vision,0.05,29,38,9,171,0.058,0.018,0.05263157894736842,,,-0.001757502555847168,0.0017265081405639648,1.8312921524047852,-1.235422968864441,,False
3,0utROiKxejc$_$4,0,vision,0.05,44,53,9,171,0.088,0.018,0.05263157894736842,,,-0.0020346641540527344,0.00272214412689209,1.8315693140029907,-1.236418604850769,,False
3,0utROiKxejc$_$4,0,vision,0.05,58,67,9,171,0.116,0.018,0.05263157894736842,,,0.0008349418640136719,0.0016999244689941406,1.8286997079849243,-1.2319965362548828,,False
3,0utROiKxejc$_$4,0,vision,0.05,73,82,9,171,0.146,0.018,0.05263157894736842,,,0.0010945796966552734,8.809566497802734e-05,1.8284400701522827,-1.233608365058899,,False
3,0utROiKxejc$_$4,0,vision,0.05,88,97,9,171,0.176,0.018,0.05263157894736842,,,-0.00028228759765625,0.00020575523376464844,1.8298169374465942,-1.2334907054901123,,False
3,0utROiKxejc$_$4,0,vision,0.05,103,112,9,171,0.206,0.018,0.05263157894736842,,,0.0011773109436035156,0.0006458759307861328,1.8283573389053345,-1.2330505847930908,,False
3,0utROiKxejc$_$4,0,vision,0.05,117,126,9,171,0.234,0.018,0.05263157894736842,,,0.0024079084396362305,0.002415180206298828,1.8271267414093018,-1.2312812805175781,,False
3,0utROiKxejc$_$4,0,vision,0.05,132,141,9,171,0.264,0.018,0.05263157894736842,,,0.002720475196838379,0.0035518407821655273,1.8268141746520996,-1.2301446199417114,,False
3,0utROiKxejc$_$4,0,vision,0.05,147,156,9,171,0.294,0.018,0.05263157894736842,,,-0.00019371509552001953,8.499622344970703e-05,1.829728364944458,-1.2337814569473267,,False
3,0utROiKxejc$_$4,0,vision,0.05,162,171,9,171,0.324,0.018,0.05263157894736842,,,-0.0018410682678222656,0.0027077198028564453,1.8313757181167603,-1.2364041805267334,,False
3,0utROiKxejc$_$4,0,vision,0.1,0,18,18,171,0.0,0.036,0.10526315789473684,,,-0.005752205848693848,0.00195467472076416,1.8352868556976318,-1.2356511354446411,,False
3,0utROiKxejc$_$4,0,vision,0.1,13,31,18,171,0.026,0.036,0.10526315789473684,,,0.0001373291015625,0.00011754035949707031,1.8293973207473755,-1.2335789203643799,,False
3,0utROiKxejc$_$4,0,vision,0.1,27,45,18,171,0.054,0.036,0.10526315789473684,,,-0.0038518905639648438,0.004218339920043945,1.8333865404129028,-1.237914800643921,,False
3,0utROiKxejc$_$4,0,vision,0.1,41,59,18,171,0.082,0.036,0.10526315789473684,,,-0.0049256086349487305,0.005263328552246094,1.8344602584838867,-1.238959789276123,,False
3,0utROiKxejc$_$4,0,vision,0.1,55,73,18,171,0.11,0.036,0.10526315789473684,,,0.002039790153503418,0.003604412078857422,1.8274948596954346,-1.2300920486450195,,False
3,0utROiKxejc$_$4,0,vision,0.1,69,87,18,171,0.138,0.036,0.10526315789473684,,,0.00067901611328125,2.753734588623047e-05,1.8288556337356567,-1.2337239980697632,,False
3,0utROiKxejc$_$4,0,vision,0.1,83,101,18,171,0.166,0.036,0.10526315789473684,,,-0.0022280216217041016,0.001190781593322754,1.831762671470642,-1.2348872423171997,,False
3,0utROiKxejc$_$4,0,vision,0.1,97,115,18,171,0.194,0.036,0.10526315789473684,,,-7.2479248046875e-05,0.0005755424499511719,1.8296071290969849,-1.2342720031738281,,False
3,0utROiKxejc$_$4,0,vision,0.1,111,129,18,171,0.222,0.036,0.10526315789473684,,,0.0032858848571777344,0.0031960010528564453,1.8262487649917603,-1.2305004596710205,,False
3,0utROiKxejc$_$4,0,vision,0.1,125,143,18,171,0.25,0.036,0.10526315789473684,,,0.005287647247314453,0.00660252571105957,1.8242470026016235,-1.2270939350128174,,False
3,0utROiKxejc$_$4,0,vision,0.1,139,157,18,171,0.278,0.036,0.10526315789473684,,,0.001232147216796875,0.002323627471923828,1.8283025026321411,-1.2313728332519531,,False
3,0utROiKxejc$_$4,0,vision,0.1,153,171,18,171,0.306,0.036,0.10526315789473684,,,-0.0030095577239990234,0.004930377006530762,1.832544207572937,-1.2386268377304077,,False
4,0y022OlZ3W0$_$3,2,vision,0.01,0,2,2,117,0.0,0.004,0.017094017094017096,,,-0.0027256011962890625,0.002457857131958008,1.0348349809646606,0.7294707298278809,,False
4,0y022OlZ3W0$_$3,2,vision,0.01,10,12,2,117,0.02,0.004,0.017094017094017096,,,0.0008965730667114258,0.0010559558868408203,1.0312128067016602,0.725956916809082,,False
