row,sample_id,predicted_class_index,modality,scale,start_index_inclusive,end_index_exclusive,selected_eligible_positions,eligible_positions_total,relative_start_native,relative_duration_native,relative_support_fraction,token_text,phrase_text,Delta_cls,Delta_reg,intervened_predicted_class_logit,intervened_intensity,time_seconds,certified_missingness
0,-UacrmKiTn4$_$7,2,text,1,26,27,1,26,0.52,0.02,0.038461538461538464,.,.,0.08255678415298462,0.03334522247314453,0.8743155598640442,0.4955889582633972,,False
0,-UacrmKiTn4$_$7,2,text,3,1,4,3,26,0.02,0.06,0.11538461538461539,you want your,you want your,-0.19925129413604736,0.0780530571937561,1.1561236381530762,0.6069872379302979,,False
0,-UacrmKiTn4$_$7,2,text,3,3,6,3,26,0.06,0.06,0.11538461538461539,your lectures to,your lectures to,0.2929825782775879,0.12586280703544617,0.6638897657394409,0.4030713737010956,,False
0,-UacrmKiTn4$_$7,2,text,3,5,8,3,26,0.1,0.06,0.11538461538461539,to be different,to be different,0.38696181774139404,0.17698049545288086,0.5699105262756348,0.3519536852836609,,False
0,-UacrmKiTn4$_$7,2,text,3,7,10,3,26,0.14,0.06,0.11538461538461539,different than your,different than your,0.020342469215393066,0.0007255077362060547,0.9365298748016357,0.5296596884727478,,False
0,-UacrmKiTn4$_$7,2,text,3,9,12,3,26,0.18,0.06,0.11538461538461539,your textbook material,your textbook material,0.162378191947937,0.06795662641525269,0.7944941520690918,0.46097755432128906,,False
0,-UacrmKiTn4$_$7,2,text,3,11,14,3,26,0.22,0.06,0.11538461538461539,"material , but","material, but",0.27051305770874023,0.09108063578605652,0.6863592863082886,0.43785354495048523,,False
0,-UacrmKiTn4$_$7,2,text,3,13,16,3,26,0.26,0.06,0.11538461538461539,but it ',but it ',0.141027569770813,0.010919690132141113,0.8158447742462158,0.5180144906044006,,False
0,-UacrmKiTn4$_$7,2,text,3,15,18,3,26,0.3,0.06,0.11538461538461539,' s important,' s important,0.4150131940841675,0.14926058053970337,0.5418591499328613,0.3796736001968384,,False
0,-UacrmKiTn4$_$7,2,text,3,17,20,3,26,0.34,0.06,0.11538461538461539,important that you,important that you,0.4860072731971741,0.18343374133110046,0.47086507081985474,0.3455004394054413,,False
0,-UacrmKiTn4$_$7,2,text,3,19,22,3,26,0.38,0.06,0.11538461538461539,you test the,you test the,0.1398383378982544,0.04654216766357422,0.8170340061187744,0.48239201307296753,,False
0,-UacrmKiTn4$_$7,2,text,3,21,24,3,26,0.42,0.06,0.11538461538461539,the students on,the students on,0.2488192319869995,0.09453362226486206,0.7080531120300293,0.4344005584716797,,False
0,-UacrmKiTn4$_$7,2,text,3,24,27,3,26,0.48,0.06,0.11538461538461539,the textbook .,the textbook.,0.08537733554840088,0.03401601314544678,0.8714950084686279,0.49491816759109497,,False
0,-UacrmKiTn4$_$7,2,text,5,1,6,5,26,0.02,0.1,0.19230769230769232,you want your lectures to,you want your lectures to,0.047669410705566406,0.02269601821899414,0.9092029333114624,0.5516301989555359,,False
0,-UacrmKiTn4$_$7,2,text,5,2,7,5,26,0.04,0.1,0.19230769230769232,want your lectures to be,want your lectures to be,0.13647842407226562,0.060789018869400024,0.8203939199447632,0.4681451618671417,,False
0,-UacrmKiTn4$_$7,2,text,5,4,9,5,26,0.08,0.1,0.19230769230769232,lectures to be different than,lectures to be different than,0.14252746105194092,0.039880216121673584,0.8143448829650879,0.48905396461486816,,False
0,-UacrmKiTn4$_$7,2,text,5,6,11,5,26,0.12,0.1,0.19230769230769232,be different than your textbook,be different than your textbook,0.1994953155517578,0.09332260489463806,0.757377028465271,0.4356115758419037,,False
0,-UacrmKiTn4$_$7,2,text,5,8,13,5,26,0.16,0.1,0.19230769230769232,"than your textbook material ,","than your textbook material,",0.2735809087753296,0.08323642611503601,0.6832914352416992,0.44569775462150574,,False
0,-UacrmKiTn4$_$7,2,text,5,10,15,5,26,0.2,0.1,0.19230769230769232,"textbook material , but it","textbook material, but it",0.2586595416069031,0.07698684930801392,0.6982128024101257,0.45194733142852783,,False
0,-UacrmKiTn4$_$7,2,text,5,12,17,5,26,0.24,0.1,0.19230769230769232,", but it ' s",", but it ' s",0.1089242696762085,0.0406760573387146,0.8479480743408203,0.5696102380752563,,False
0,-UacrmKiTn4$_$7,2,text,5,14,19,5,26,0.28,0.1,0.19230769230769232,it ' s important that,it ' s important that,0.4776754379272461,0.17092812061309814,0.4791969060897827,0.3580060601234436,,False
0,-UacrmKiTn4$_$7,2,text,5,16,21,5,26,0.32,0.1,0.19230769230769232,s important that you test,s important that you test,0.7173214554786682,0.2774762809276581,0.2395508885383606,0.25145789980888367,,False
0,-UacrmKiTn4$_$7,2,text,5,18,23,5,26,0.36,0.1,0.19230769230769232,that you test the students,that you test the students,0.21784216165542603,0.04254305362701416,0.7390301823616028,0.4863911271095276,,False
0,-UacrmKiTn4$_$7,2,text,5,20,25,5,26,0.4,0.1,0.19230769230769232,test the students on the,test the students on the,0.3024630546569824,0.06987607479095459,0.6544092893600464,0.45905810594558716,,False
0,-UacrmKiTn4$_$7,2,text,5,22,27,5,26,0.44,0.1,0.19230769230769232,students on the textbook .,students on the textbook.,0.16483891010284424,0.028449952602386475,0.7920334339141846,0.5004842281341553,,False
1,-qDkUB0GgYY$_$5,2,text,1,1,2,1,48,0.02,0.02,0.020833333333333332,one,one,-0.6018207669258118,0.34882038831710815,0.9070717096328735,0.6359387636184692,,False
1,-qDkUB0GgYY$_$5,2,text,1,5,6,1,48,0.1,0.02,0.020833333333333332,buy,buy,-0.2105923295021057,0.1367592215538025,0.5158432722091675,0.4238775968551636,,False
1,-qDkUB0GgYY$_$5,2,text,1,9,10,1,48,0.18,0.02,0.020833333333333332,hit,hit,-0.06415432691574097,0.04188895225524902,0.36940526962280273,0.3290073275566101,,False
1,-qDkUB0GgYY$_$5,2,text,1,13,14,1,48,0.26,0.02,0.020833333333333332,zone,zone,-0.2371237874031067,0.13898169994354248,0.5423747301101685,0.42610007524490356,,False
1,-qDkUB0GgYY$_$5,2,text,1,18,19,1,48,0.36,0.02,0.020833333333333332,little,little,-0.13600319623947144,0.09071555733680725,0.4412541389465332,0.37783393263816833,,False
1,-qDkUB0GgYY$_$5,2,text,1,22,23,1,48,0.44,0.02,0.020833333333333332,so,so,-0.1382179856300354,0.07835054397583008,0.44346892833709717,0.36546891927719116,,False
1,-qDkUB0GgYY$_$5,2,text,1,26,27,1,48,0.52,0.02,0.020833333333333332,what,what,-0.08526307344436646,0.07823511958122253,0.3905140161514282,0.3653534948825836,,False
1,-qDkUB0GgYY$_$5,2,text,1,30,31,1,48,0.6,0.02,0.020833333333333332,are,are,-0.04501485824584961,0.03646785020828247,0.3502658009529114,0.32358622550964355,,False
1,-qDkUB0GgYY$_$5,2,text,1,35,36,1,48,0.7,0.02,0.020833333333333332,out,out,-0.03719085454940796,0.02639588713645935,0.3424417972564697,0.31351426243782043,,False
1,-qDkUB0GgYY$_$5,2,text,1,39,40,1,48,0.78,0.02,0.020833333333333332,in,in,-0.15411609411239624,0.09871193766593933,0.459367036819458,0.3858303129673004,,False
1,-qDkUB0GgYY$_$5,2,text,1,43,44,1,48,0.86,0.02,0.020833333333333332,',',-0.09237247705459595,0.0671740472316742,0.3976234197616577,0.3542924225330353,,False
1,-qDkUB0GgYY$_$5,2,text,1,48,49,1,48,0.96,0.02,0.020833333333333332,the,the,0.01719874143600464,0.0059480369091033936,0.28805220127105713,0.2930664122104645,,False
1,-qDkUB0GgYY$_$5,2,text,3,1,4,3,48,0.02,0.06,0.0625,one finished still,one finished still,-0.5138670802116394,0.2760159373283386,0.8191180229187012,0.5631343126296997,,False
1,-qDkUB0GgYY$_$5,2,text,3,5,8,3,48,0.1,0.06,0.0625,"buy range ,","buy range,",-0.05429881811141968,0.04376992583274841,0.35954976081848145,0.3308883011341095,,False
1,-qDkUB0GgYY$_$5,2,text,3,9,12,3,48,0.18,0.06,0.0625,hit profit -,hit profit -,-0.04000455141067505,0.03677791357040405,0.3452554941177368,0.32389628887176514,,False
1,-qDkUB0GgYY$_$5,2,text,3,13,16,3,48,0.26,0.06,0.0625,zone after breaking,zone after breaking,-0.38572221994400024,0.2388659119606018,0.690973162651062,0.5259842872619629,,False
1,-qDkUB0GgYY$_$5,2,text,3,17,20,3,48,0.34,0.06,0.0625,a little while,a little while,-0.31091636419296265,0.21339744329452515,0.6161673069000244,0.5005158185958862,,False
1,-qDkUB0GgYY$_$5,2,text,3,21,24,3,48,0.42,0.06,0.0625,", so to",", so to",-0.23222190141677856,0.15202799439430237,0.5374728441238403,0.43914636969566345,,False
1,-qDkUB0GgYY$_$5,2,text,3,25,28,3,48,0.5,0.06,0.0625,out what all,out what all,-0.1770586371421814,0.14963501691818237,0.48230957984924316,0.43675339221954346,,False
1,-qDkUB0GgYY$_$5,2,text,3,29,32,3,48,0.58,0.06,0.0625,"those are ,","those are,",-0.07505714893341064,0.07496455311775208,0.3803080916404724,0.36208292841911316,,False
1,-qDkUB0GgYY$_$5,2,text,3,33,36,3,48,0.66,0.06,0.0625,an eye out,an eye out,0.005434989929199219,0.012208610773086548,0.29981595277786255,0.29932698607444763,,False
1,-qDkUB0GgYY$_$5,2,text,3,37,40,3,48,0.74,0.06,0.0625,the link in,the link in,0.021338313817977905,0.014704972505569458,0.28391262888908386,0.30182334780693054,,False
1,-qDkUB0GgYY$_$5,2,text,3,41,44,3,48,0.82,0.06,0.0625,description i ',description i ',-0.13179939985275269,0.08942165970802307,0.43705034255981445,0.37654003500938416,,False
1,-qDkUB0GgYY$_$5,2,text,3,46,49,3,48,0.92,0.06,0.0625,all of the,all of the,0.19022580981254578,0.07553701102733612,0.1150251254439354,0.21158136427402496,,False
1,-qDkUB0GgYY$_$5,2,text,5,1,6,5,48,0.02,0.1,0.10416666666666667,one finished still within buy,one finished still within buy,-0.5200392603874207,0.31622135639190674,0.8252902030944824,0.6033397316932678,,False
1,-qDkUB0GgYY$_$5,2,text,5,4,9,5,48,0.08,0.1,0.10416666666666667,"within buy range , another","within buy range, another",-0.4049588441848755,0.2673810124397278,0.7102097868919373,0.5544993877410889,,False
1,-qDkUB0GgYY$_$5,2,text,5,8,13,5,48,0.16,0.1,0.10416666666666667,another hit profit - taking,another hit profit - taking,-0.2256748080253601,0.14758732914924622,0.5309257507324219,0.4347057044506073,,False
1,-qDkUB0GgYY$_$5,2,text,5,12,17,5,48,0.24,0.1,0.10416666666666667,taking zone after breaking out,taking zone after breaking out,-0.5320681929588318,0.33504313230514526,0.8373191356658936,0.6221615076065063,,False
1,-qDkUB0GgYY$_$5,2,text,5,16,21,5,48,0.32,0.1,0.10416666666666667,out a little while back,out a little while back,-0.396443247795105,0.2583557963371277,0.7016941905021667,0.5454741716384888,,False
1,-qDkUB0GgYY$_$5,2,text,5,20,25,5,48,0.4,0.1,0.10416666666666667,"back , so to find","back, so to find",-0.5006669163703918,0.36169832944869995,0.8059178590774536,0.648816704750061,,False
1,-qDkUB0GgYY$_$5,2,text,5,24,29,5,48,0.48,0.1,0.10416666666666667,find out what all of,find out what all of,-0.24373507499694824,0.2075292468070984,0.54898601770401,0.4946476221084595,,False
1,-qDkUB0GgYY$_$5,2,text,5,28,33,5,48,0.56,0.1,0.10416666666666667,"of those are , keep","of those are, keep",-0.09055513143539429,0.11409968137741089,0.39580607414245605,0.401218056678772,,False
1,-qDkUB0GgYY$_$5,2,text,5,32,37,5,48,0.64,0.1,0.10416666666666667,keep an eye out for,keep an eye out for,-0.021615922451019287,0.06306570768356323,0.32686686515808105,0.3501840829849243,,False
1,-qDkUB0GgYY$_$5,2,text,5,36,41,5,48,0.72,0.1,0.10416666666666667,for the link in the,for the link in the,0.0037457942962646484,0.05004587769508362,0.3015051484107971,0.3371642529964447,,False
1,-qDkUB0GgYY$_$5,2,text,5,40,45,5,48,0.8,0.1,0.10416666666666667,the description i ' ll,the description i ' ll,-0.11525958776473999,0.09216809272766113,0.42051053047180176,0.3792864680290222,,False
1,-qDkUB0GgYY$_$5,2,text,5,44,49,5,48,0.88,0.1,0.10416666666666667,ll have all of the,ll have all of the,0.05785605311393738,0.014724910259246826,0.2473948895931244,0.3018432855606079,,False
2,0utROiKxejc$_$1,1,text,1,1,2,1,16,0.02,0.02,0.0625,business,business,-0.09824922680854797,0.04755505174398422,-0.00229451060295105,-0.1121012419462204,,False
2,0utROiKxejc$_$1,1,text,1,2,3,1,16,0.04,0.02,0.0625,was,was,-0.15176093578338623,0.0722162276506424,0.05121719837188721,0.007670039311051369,,False
2,0utROiKxejc$_$1,1,text,1,3,4,1,16,0.06,0.02,0.0625,good,good,-0.3309718072414398,0.003352053463459015,0.2304280698299408,-0.06119413673877716,,False
2,0utROiKxejc$_$1,1,text,1,5,6,1,16,0.1,0.02,0.0625,but,but,0.04049602150917053,0.27625495195388794,-0.14103975892066956,0.21170875430107117,,False
2,0utROiKxejc$_$1,1,text,1,6,7,1,16,0.12,0.02,0.0625,companies,companies,0.029142677783966064,0.07372016459703445,-0.1296864151954651,0.009173975326120853,,False
2,0utROiKxejc$_$1,1,text,1,7,8,1,16,0.14,0.02,0.0625,has,has,0.008669748902320862,0.04698772728443146,-0.10921348631381989,-0.11153391748666763,,False
2,0utROiKxejc$_$1,1,text,1,9,10,1,16,0.18,0.02,0.0625,tend,tend,0.03803184628486633,0.14309726655483246,-0.13857558369636536,0.07855107635259628,,False
2,0utROiKxejc$_$1,1,text,1,10,11,1,16,0.2,0.02,0.0625,to,to,0.0612814724445343,0.002989344298839569,-0.16182520985603333,-0.06753553450107574,,False
2,0utROiKxejc$_$1,1,text,1,11,12,1,16,0.22,0.02,0.0625,launch,launch,0.003609687089920044,0.04247123748064041,-0.10415342450141907,-0.10701742768287659,,False
2,0utROiKxejc$_$1,1,text,1,13,14,1,16,0.26,0.02,0.0625,products,products,0.06980496644973755,0.03991777449846268,-0.17034870386123657,-0.10446396470069885,,False
2,0utROiKxejc$_$1,1,text,1,14,15,1,16,0.28,0.02,0.0625,every,every,-0.09311887621879578,0.08361861854791641,-0.007424861192703247,-0.1481648087501526,,False
2,0utROiKxejc$_$1,1,text,1,16,17,1,16,0.32,0.02,0.0625,.,.,-0.08051177859306335,0.0657629743218422,-0.02003195881843567,-0.13030916452407837,,False
2,0utROiKxejc$_$1,1,text,3,1,4,3,16,0.02,0.06,0.1875,business was good,business was good,-0.2086760699748993,0.039423540234565735,0.10813233256340027,-0.10396973043680191,,False
2,0utROiKxejc$_$1,1,text,3,2,5,3,16,0.04,0.06,0.1875,was good initially,was good initially,-0.23377421498298645,0.0513111874461174,0.13323047757148743,-0.11585737764835358,,False
2,0utROiKxejc$_$1,1,text,3,3,6,3,16,0.06,0.06,0.1875,good initially but,good initially but,-0.19739800691604614,0.18476828932762146,0.09685426950454712,0.12022210657596588,,False
2,0utROiKxejc$_$1,1,text,3,4,7,3,16,0.08,0.06,0.1875,initially but companies,initially but companies,0.22675198316574097,0.490055650472641,-0.32729572057724,0.4255094528198242,,False
2,0utROiKxejc$_$1,1,text,3,5,8,3,16,0.1,0.06,0.1875,but companies has,but companies has,0.1473788172006607,0.3339294493198395,-0.24792255461215973,0.2693832516670227,,False
2,0utROiKxejc$_$1,1,text,3,6,9,3,16,0.12,0.06,0.1875,companies has a,companies has a,0.1793193817138672,0.0306517593562603,-0.2798631191253662,-0.033894430845975876,,False
2,0utROiKxejc$_$1,1,text,3,8,11,3,16,0.16,0.06,0.1875,a tend to,a tend to,0.0645599365234375,0.0024558529257774353,-0.16510367393493652,-0.06700204312801361,,False
2,0utROiKxejc$_$1,1,text,3,9,12,3,16,0.18,0.06,0.1875,tend to launch,tend to launch,0.018386706709861755,0.026460133492946625,-0.11893044412136078,-0.0910063236951828,,False
2,0utROiKxejc$_$1,1,text,3,10,13,3,16,0.2,0.06,0.1875,to launch new,to launch new,-0.07653169333934784,0.05523739010095596,-0.024012044072151184,-0.11978358030319214,,False
2,0utROiKxejc$_$1,1,text,3,11,14,3,16,0.22,0.06,0.1875,launch new products,launch new products,0.11623367667198181,0.17703130841255188,-0.21677741408348083,-0.24157749116420746,,False
2,0utROiKxejc$_$1,1,text,3,12,15,3,16,0.24,0.06,0.1875,new products every,new products every,0.1068086326122284,0.23040950298309326,-0.20735237002372742,-0.29495570063591003,,False
2,0utROiKxejc$_$1,1,text,3,14,17,3,16,0.28,0.06,0.1875,every month .,every month.,0.05136394500732422,0.15341055393218994,-0.15190768241882324,-0.2179567515850067,,False
2,0utROiKxejc$_$1,1,text,5,1,6,5,16,0.02,0.1,0.3125,business was good initially but,business was good initially but,-0.09073290228843689,0.1581854224205017,-0.009810835123062134,0.09363922476768494,,False
2,0utROiKxejc$_$1,1,text,5,2,7,5,16,0.04,0.1,0.3125,was good initially but companies,was good initially but companies,-0.06619103252887726,0.24094051122665405,-0.034352704882621765,0.17639432847499847,,False
2,0utROiKxejc$_$1,1,text,5,3,8,5,16,0.06,0.1,0.3125,good initially but companies has,good initially but companies has,-0.04210767149925232,0.30534225702285767,-0.058436065912246704,0.2407960593700409,,False
2,0utROiKxejc$_$1,1,text,5,4,9,5,16,0.08,0.1,0.3125,initially but companies has a,initially but companies has a,0.3679492771625519,0.5409718751907349,-0.4684930145740509,0.4764257073402405,,False
2,0utROiKxejc$_$1,1,text,5,5,10,5,16,0.1,0.1,0.3125,but companies has a tend,but companies has a tend,0.46402424573898315,0.5606210231781006,-0.5645679831504822,0.4960748553276062,,False
2,0utROiKxejc$_$1,1,text,5,6,11,5,16,0.12,0.1,0.3125,companies has a tend to,companies has a tend to,0.24269434809684753,0.07068918645381927,-0.34323808550834656,0.0061429934576153755,,False
2,0utROiKxejc$_$1,1,text,5,7,12,5,16,0.14,0.1,0.3125,has a tend to launch,has a tend to launch,0.18095868825912476,0.16067925095558167,-0.2815024256706238,-0.22522544860839844,,False
2,0utROiKxejc$_$1,1,text,5,8,13,5,16,0.16,0.1,0.3125,a tend to launch new,a tend to launch new,0.021538928151130676,0.09694630652666092,-0.1220826655626297,-0.1614924967288971,,False
2,0utROiKxejc$_$1,1,text,5,9,14,5,16,0.18,0.1,0.3125,tend to launch new products,tend to launch new products,0.0635845959186554,0.13232889771461487,-0.16412833333015442,-0.19687508046627045,,False
2,0utROiKxejc$_$1,1,text,5,10,15,5,16,0.2,0.1,0.3125,to launch new products every,to launch new products every,0.14283397793769836,0.25450316071510315,-0.2433777153491974,-0.3190493583679199,,False
2,0utROiKxejc$_$1,1,text,5,11,16,5,16,0.22,0.1,0.3125,launch new products every month,launch new products every month,0.25563281774520874,0.36061421036720276,-0.35617655515670776,-0.42516040802001953,,False
2,0utROiKxejc$_$1,1,text,5,12,17,5,16,0.24,0.1,0.3125,new products every month .,new products every month.,0.25126412510871887,0.2210400402545929,-0.3518078625202179,-0.28558623790740967,,False
3,0utROiKxejc$_$4,0,text,1,1,2,1,33,0.02,0.02,0.030303030303030304,when,when,0.11608469486236572,0.10303092002868652,1.7134499549865723,-1.1306655406951904,,False
3,0utROiKxejc$_$4,0,text,1,3,4,1,33,0.06,0.02,0.030303030303030304,approached,approached,-0.0032775402069091797,0.006519317626953125,1.8328121900558472,-1.2271771430969238,,False
3,0utROiKxejc$_$4,0,text,1,6,7,1,33,0.12,0.02,0.030303030303030304,##rs,##rs,0.018262863159179688,0.018558025360107422,1.8112717866897583,-1.2151384353637695,,False
3,0utROiKxejc$_$4,0,text,1,9,10,1,33,0.18,0.02,0.030303030303030304,",",",",0.12164473533630371,0.1059870719909668,1.7078899145126343,-1.1277093887329102,,False
3,0utROiKxejc$_$4,0,text,1,12,13,1,33,0.24,0.02,0.030303030303030304,',',-0.05342435836791992,0.03569686412811279,1.882959008216858,-1.2693933248519897,,False
3,0utROiKxejc$_$4,0,text,1,15,16,1,33,0.3,0.02,0.030303030303030304,me,me,0.057210326194763184,0.06927454471588135,1.7723243236541748,-1.1644219160079956,,False
3,0utROiKxejc$_$4,0,text,1,18,19,1,33,0.36,0.02,0.030303030303030304,will,will,-0.2538079023361206,0.21908867359161377,2.0833425521850586,-1.4527851343154907,,False
3,0utROiKxejc$_$4,0,text,1,21,22,1,33,0.42,0.02,0.030303030303030304,returns,returns,0.14350128173828125,0.14390969276428223,1.6860333681106567,-1.0897867679595947,,False
3,0utROiKxejc$_$4,0,text,1,24,25,1,33,0.48,0.02,0.030303030303030304,of,of,0.22833847999572754,0.20989584922790527,1.6011961698532104,-1.0238006114959717,,False
3,0utROiKxejc$_$4,0,text,1,27,28,1,33,0.54,0.02,0.030303030303030304,",",",",-0.01000523567199707,0.01915585994720459,1.839539885520935,-1.2145406007766724,,False
3,0utROiKxejc$_$4,0,text,1,30,31,1,33,0.6,0.02,0.030303030303030304,into,into,0.0760643482208252,0.06977701187133789,1.7534703016281128,-1.163919448852539,,False
3,0utROiKxejc$_$4,0,text,1,33,34,1,33,0.66,0.02,0.030303030303030304,.,.,0.011720776557922363,0.02490389347076416,1.8178138732910156,-1.2087925672531128,,False
3,0utROiKxejc$_$4,0,text,3,1,4,3,33,0.02,0.06,0.09090909090909091,when i approached,when i approached,0.1598210334777832,0.14863979816436768,1.6697136163711548,-1.0850566625595093,,False
3,0utROiKxejc$_$4,0,text,3,3,6,3,33,0.06,0.06,0.09090909090909091,approached the wholesale,approached the wholesale,-0.17816603183746338,0.11945962905883789,2.0077006816864014,-1.3531560897827148,,False
3,0utROiKxejc$_$4,0,text,3,6,9,3,33,0.12,0.06,0.09090909090909091,##rs regarding this,##rs regarding this,0.024190902709960938,0.04766857624053955,1.805343747138977,-1.1860278844833374,,False
3,0utROiKxejc$_$4,0,text,3,9,12,3,33,0.18,0.06,0.09090909090909091,", they didn",", they didn",0.050721168518066406,0.06255269050598145,1.7788134813308716,-1.1711437702178955,,False
3,0utROiKxejc$_$4,0,text,3,11,14,3,33,0.22,0.06,0.09090909090909091,didn ' t,didn ' t,0.17902767658233643,0.18554246425628662,1.6505069732666016,-1.0481539964675903,,False
3,0utROiKxejc$_$4,0,text,3,14,17,3,33,0.28,0.06,0.09090909090909091,helped me and,helped me and,0.024669170379638672,0.04317665100097656,1.8048654794692993,-1.1905198097229004,,False
3,0utROiKxejc$_$4,0,text,3,17,20,3,33,0.34,0.06,0.09090909090909091,they will not,they will not,-0.028583645820617676,0.009998321533203125,1.8581182956695557,-1.24369478225708,,False
3,0utROiKxejc$_$4,0,text,3,20,23,3,33,0.4,0.06,0.09090909090909091,accept returns and,accept returns and,0.1407175064086914,0.12951922416687012,1.6888171434402466,-1.1041772365570068,,False
3,0utROiKxejc$_$4,0,text,3,22,25,3,33,0.44,0.06,0.09090909090909091,and because of,and because of,0.1838994026184082,0.1848827600479126,1.6456352472305298,-1.0488137006759644,,False
3,0utROiKxejc$_$4,0,text,3,25,28,3,33,0.5,0.06,0.09090909090909091,"these conditions ,","these conditions,",0.09017312526702881,0.11400103569030762,1.7393615245819092,-1.1196954250335693,,False
3,0utROiKxejc$_$4,0,text,3,28,31,3,33,0.56,0.06,0.09090909090909091,i went into,i went into,0.28845739364624023,0.2959268093109131,1.5410772562026978,-0.9377696514129639,,False
3,0utROiKxejc$_$4,0,text,3,31,34,3,33,0.62,0.06,0.09090909090909091,huge losses .,huge losses.,0.5512659549713135,0.49933183193206787,1.2782686948776245,-0.7343646287918091,,False
3,0utROiKxejc$_$4,0,text,5,1,6,5,33,0.02,0.1,0.15151515151515152,when i approached the wholesale,when i approached the wholesale,-0.05348968505859375,0.019557476043701172,1.8830243349075317,-1.2532539367675781,,False
3,0utROiKxejc$_$4,0,text,5,3,8,5,33,0.06,0.1,0.15151515151515152,approached the wholesale ##rs regarding,approached the wholesalers regarding,-0.16345572471618652,0.10453367233276367,1.9929903745651245,-1.3382301330566406,,False
3,0utROiKxejc$_$4,0,text,5,6,11,5,33,0.12,0.1,0.15151515151515152,"##rs regarding this , they","##rs regarding this, they",-0.07785546779632568,0.049247026443481445,1.9073901176452637,-1.2829434871673584,,False
3,0utROiKxejc$_$4,0,text,5,8,13,5,33,0.16,0.1,0.15151515151515152,"this , they didn '","this, they didn '",0.12208271026611328,0.12620460987091064,1.7074519395828247,-1.1074918508529663,,False
3,0utROiKxejc$_$4,0,text,5,11,16,5,33,0.22,0.1,0.15151515151515152,didn ' t helped me,didn ' t helped me,0.04142296314239502,0.07759368419647217,1.788111686706543,-1.1561027765274048,,False
3,0utROiKxejc$_$4,0,text,5,13,18,5,33,0.26,0.1,0.15151515151515152,t helped me and they,t helped me and they,0.05762922763824463,0.08621394634246826,1.7719054222106934,-1.1474825143814087,,False
3,0utROiKxejc$_$4,0,text,5,16,21,5,33,0.32,0.1,0.15151515151515152,and they will not accept,and they will not accept,0.05159115791320801,0.0611875057220459,1.77794349193573,-1.172508955001831,,False
3,0utROiKxejc$_$4,0,text,5,18,23,5,33,0.36,0.1,0.15151515151515152,will not accept returns and,will not accept returns and,0.03795480728149414,0.052315473556518555,1.7915798425674438,-1.1813809871673584,,False
3,0utROiKxejc$_$4,0,text,5,21,26,5,33,0.42,0.1,0.15151515151515152,returns and because of these,returns and because of these,0.09928393363952637,0.10629558563232422,1.7302507162094116,-1.1274008750915527,,False
3,0utROiKxejc$_$4,0,text,5,23,28,5,33,0.46,0.1,0.15151515151515152,"because of these conditions ,","because of these conditions,",0.16446876525878906,0.17569947242736816,1.665065884590149,-1.0579969882965088,,False
3,0utROiKxejc$_$4,0,text,5,26,31,5,33,0.52,0.1,0.15151515151515152,"conditions , i went into","conditions, i went into",0.32250308990478516,0.3336728811264038,1.5070315599441528,-0.9000235795974731,,False
